event_id,timestamp,session_id,operator_id,machine_id,worker_distance_m,worker_relative_direction,closing_speed_mps,machine_speed_kmh,swing_angle_deg,arm_speed,bucket_state,attachment_movement,machine_state,worker_in_envelope,site_slope_deg,surface_type,congestion_level,blind_zone_flag,rain_mm,visibility_m,dust_level,day_night,seatbelt_status,event_type,severity,trigger_reason,required_action,alert_sent,alert_queued,incident_logged,data_source,synthetic_flag,confidence
SE01278,2026-03-06T23:29:53,S001036,OP1008,EXC002,5.1,right,0.918,2.2,61.5,0.898,closed,True,swinging,True,14.9,soft,medium,False,0.36,2982.0,low,night,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.932
SE01279,2026-03-12T09:01:53,S001122,OP1016,EXC001,58.7,front,0.067,7.0,0.0,0.0,closed,False,traveling,False,8.6,soft,medium,False,0.0,3846.0,low,day,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.877
SE01280,2026-11-01T17:35:29,S004872,OP1005,EXC002,11.7,front,0.923,0.1,84.0,0.503,loading,True,swinging,True,10.1,rocky,low,False,0.2,1015.0,low,day,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.921
SE01281,2026-06-24T06:51:59,S002785,OP1009,EXC008,9.8,right,0.0,0.8,0.0,0.0,loading,False,safe_idle,False,9.0,paved,low,False,0.0,1396.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.812
SE01282,2026-04-07T06:51:11,S001537,OP1003,EXC005,14.5,front,0.181,2.3,0.0,0.38,closed,True,digging,False,8.6,soft,medium,False,0.0,1752.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.857
SE01283,2026-04-17T09:24:42,S001698,OP1030,EXC006,11.0,rear,1.925,2.8,54.2,0.909,loading,True,swinging,True,3.3,soft,high,False,0.42,3085.0,low,day,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.949
SE01284,2026-11-08T01:41:13,S004973,OP1021,EXC008,9.0,left,0.897,2.2,60.3,0.585,closed,True,swinging,True,3.3,soft,high,False,0.44,3623.0,low,night,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.88
SE01285,2026-04-21T18:31:18,S001769,OP1018,EXC003,8.7,right,0.436,1.4,0.0,0.963,open,True,digging,False,10.1,rocky,low,False,0.0,4586.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.842
SE01286,2026-02-12T07:21:08,S000673,OP1007,EXC008,11.1,left,0.328,1.9,0.0,0.86,loading,True,digging,False,14.1,rocky,high,False,0.06,4616.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.878
SE01287,2026-08-13T15:29:53,S003591,OP1017,EXC003,80.5,right,0.0,5.6,0.0,0.0,loading,False,traveling,False,14.9,soft,medium,False,0.0,2908.0,low,day,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.913
SE01288,2026-05-23T12:38:34,S002277,OP1029,EXC007,8.7,left,1.848,0.2,2.5,0.402,open,True,swinging,True,10.1,rocky,low,False,1.24,4879.0,low,day,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.914
SE01289,2026-04-06T07:26:26,S001521,OP1001,EXC007,9.2,right,0.407,0.4,0.0,0.901,closed,True,digging,False,8.6,soft,medium,False,0.3,513.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.847
SE01290,2026-04-06T19:43:29,S001529,OP1017,EXC006,10.0,rear,0.89,0.1,29.6,0.789,loading,True,swinging,True,9.0,paved,low,False,0.46,2513.0,low,night,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.897
SE01291,2026-04-19T15:46:52,S001735,OP1015,EXC009,68.4,left,0.0,5.3,0.0,0.0,open,False,traveling,False,2.4,soft,medium,False,0.0,2827.0,low,day,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.846
SE01292,2026-05-20T02:17:01,S002222,OP1016,EXC007,9.0,left,2.004,0.2,81.6,0.976,open,True,swinging,True,1.4,paved,high,False,3.07,4591.0,low,night,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.958
SE01293,2026-07-10T22:02:22,S003051,OP1002,EXC007,13.1,left,0.407,0.7,0.0,0.808,closed,True,digging,False,14.9,soft,medium,False,0.72,2967.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.881
SE01294,2026-08-19T07:54:02,S003682,OP1012,EXC002,13.2,left,0.466,1.4,0.0,0.547,loading,True,digging,False,1.4,paved,high,True,0.0,1274.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.827
SE01295,2026-03-14T10:03:50,S001155,OP1029,EXC002,12.1,left,0.339,1.9,0.0,0.942,closed,True,digging,False,1.4,paved,high,False,2.75,554.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.825
SE01296,2026-08-31T12:57:00,S003877,OP1008,EXC001,24.2,rear,0.042,13.6,0.0,0.0,closed,False,traveling,False,11.8,wet,high,False,0.0,3282.0,low,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.831
SE01297,2026-05-08T10:58:03,S002036,OP1012,EXC008,12.7,front,0.0,1.4,0.0,0.0,open,False,safe_idle,False,11.3,wet,medium,False,0.0,3763.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.759
SE01298,2026-07-25T07:01:03,S003281,OP1013,EXC008,11.1,right,0.148,1.7,0.0,0.972,open,True,digging,False,10.1,rocky,low,False,1.02,1196.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.8
SE01299,2026-09-13T10:15:13,S004083,OP1028,EXC005,15.8,left,0.0,9.9,0.0,0.0,closed,False,traveling,False,8.6,soft,medium,False,0.0,451.0,medium,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.846
SE01300,2026-03-22T10:00:40,S001282,OP1019,EXC009,11.6,rear,2.093,0.0,76.6,0.339,closed,True,swinging,True,11.8,wet,high,True,1.39,280.0,medium,day,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.906
SE01301,2026-02-19T01:55:45,S000782,OP1013,EXC008,19.8,left,0.036,8.3,0.0,0.0,closed,False,traveling,False,2.4,soft,medium,False,0.0,4222.0,low,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.834
SE01302,2026-07-07T14:14:09,S002998,OP1013,EXC010,21.5,right,0.0,10.3,0.0,0.0,loading,False,traveling,False,14.1,rocky,high,True,0.0,511.0,low,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.778
SE01303,2026-02-14T04:19:08,S000703,OP1001,EXC005,12.9,left,0.056,1.6,0.0,0.0,open,False,safe_idle,False,11.8,wet,high,False,0.0,2168.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.806
SE01304,2026-09-23T13:04:53,S004245,OP1020,EXC003,10.0,front,1.839,1.3,22.0,0.361,closed,True,swinging,True,10.1,rocky,low,False,0.02,2868.0,low,day,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.913
SE01305,2026-06-24T17:05:09,S002792,OP1001,EXC003,15.3,front,0.002,11.3,0.0,0.0,loading,False,traveling,False,9.0,paved,low,False,0.0,2949.0,low,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.77
SE01306,2026-07-24T02:03:04,S003261,OP1027,EXC006,11.7,rear,0.0,1.4,0.0,0.0,open,False,safe_idle,False,1.4,paved,high,False,0.0,1856.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.782
SE01307,2026-03-30T09:10:32,S001411,OP1010,EXC010,10.6,front,0.393,2.4,0.0,0.771,loading,True,digging,False,9.0,paved,low,True,0.46,3518.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.868
SE01308,2026-08-29T02:16:55,S003838,OP1010,EXC005,8.8,right,0.223,0.4,0.0,0.623,open,True,digging,False,14.1,rocky,high,True,0.0,3561.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.823
SE01309,2026-10-18T04:07:52,S004639,OP1009,EXC008,10.2,front,1.834,0.9,84.1,0.629,loading,True,swinging,True,3.3,soft,high,False,0.52,841.0,low,night,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.99
SE01310,2026-07-09T14:22:12,S003030,OP1005,EXC005,10.0,right,0.325,1.4,0.0,0.903,loading,True,digging,False,8.6,soft,medium,False,0.0,453.0,medium,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.868
SE01311,2026-04-05T12:38:12,S001509,OP1005,EXC002,121.9,right,0.0,13.6,0.0,0.0,open,False,traveling,False,8.6,soft,medium,True,2.18,4678.0,low,day,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.903
SE01312,2026-06-29T08:56:52,S002866,OP1003,EXC005,8.5,front,1.86,0.1,36.6,0.997,closed,True,swinging,True,8.6,soft,medium,False,0.13,2440.0,low,day,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.926
SE01313,2026-10-02T13:18:54,S004389,OP1016,EXC007,6.1,front,0.879,2.2,79.1,0.613,loading,True,swinging,True,11.3,wet,medium,False,0.3,963.0,low,day,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.874
SE01314,2026-03-01T18:08:53,S000953,OP1002,EXC004,14.7,front,0.434,2.3,0.0,0.309,loading,True,digging,False,2.4,soft,medium,False,0.0,1185.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.829
SE01315,2026-05-16T09:52:52,S002163,OP1008,EXC009,10.2,rear,0.282,1.6,0.0,0.694,loading,True,digging,False,11.3,wet,medium,False,0.0,1344.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.904
SE01316,2026-10-11T10:46:18,S004532,OP1017,EXC005,13.6,rear,0.254,2.4,0.0,0.731,open,True,digging,False,8.6,soft,medium,False,1.06,4308.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.842
SE01317,2026-07-04T13:02:24,S002949,OP1027,EXC004,24.3,left,0.21,8.0,0.0,0.0,open,False,traveling,False,14.1,rocky,high,True,0.0,3484.0,low,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.845
SE01318,2026-04-29T18:26:00,S001897,OP1008,EXC008,13.4,front,0.283,2.1,0.0,0.466,open,True,digging,False,2.4,soft,medium,False,0.29,3512.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.837
SE01319,2026-05-08T07:24:42,S002033,OP1028,EXC009,16.2,rear,0.0,2.0,0.0,0.0,open,False,safe_idle,False,1.4,paved,high,False,0.0,918.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.782
SE01320,2026-01-09T17:55:40,S000136,OP1011,EXC004,16.9,right,0.043,11.4,0.0,0.0,open,False,traveling,False,3.3,soft,high,False,0.48,3000.0,low,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.838
SE01321,2026-05-20T03:30:39,S002222,OP1016,EXC007,23.0,rear,0.105,12.0,0.0,0.0,loading,False,traveling,False,1.4,paved,high,False,3.08,4626.0,low,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.79
SE01322,2026-04-20T10:03:31,S001747,OP1003,EXC008,24.9,right,0.229,7.2,0.0,0.0,open,False,traveling,False,3.3,soft,high,False,0.7,1365.0,low,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.789
SE01323,2026-02-26T15:10:08,S000902,OP1025,EXC009,13.1,front,0.0,1.6,0.0,0.0,closed,False,safe_idle,False,11.8,wet,high,False,0.0,4960.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.824
SE01324,2026-07-13T10:20:05,S003091,OP1022,EXC004,14.7,front,0.352,2.3,0.0,0.82,loading,True,digging,False,14.9,soft,medium,False,0.0,4455.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.873
SE01325,2026-02-08T04:48:09,S000608,OP1030,EXC009,9.5,right,0.895,2.8,69.3,0.321,closed,True,swinging,True,9.0,paved,low,False,0.0,968.0,low,night,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.946
SE01326,2026-01-23T07:16:29,S000353,OP1013,EXC008,90.9,right,0.0,12.7,0.0,0.0,loading,False,traveling,False,9.0,paved,low,False,0.0,2547.0,low,day,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.904
SE01327,2026-07-16T22:25:53,S003147,OP1028,EXC008,153.9,left,0.0,5.6,0.0,0.0,open,False,traveling,False,14.9,soft,medium,False,0.0,4779.0,low,night,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.913
SE01328,2026-06-17T01:09:15,S002669,OP1010,EXC004,15.1,rear,0.235,11.9,0.0,0.0,closed,False,traveling,False,11.8,wet,high,False,0.0,3186.0,low,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.794
SE01329,2026-01-15T16:02:42,S000231,OP1027,EXC007,7.5,rear,0.861,0.9,25.9,0.453,open,True,swinging,True,11.8,wet,high,False,0.01,615.0,low,day,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.961
SE01330,2026-04-11T11:01:02,S001604,OP1024,EXC007,12.0,right,0.307,1.0,0.0,0.587,closed,True,digging,False,9.0,paved,low,False,0.58,4848.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.837
SE01331,2026-03-12T11:29:46,S001124,OP1020,EXC002,24.0,front,0.132,7.9,0.0,0.0,loading,False,traveling,False,14.1,rocky,high,False,0.19,282.0,medium,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.878
SE01332,2026-10-08T09:29:46,S004482,OP1020,EXC010,17.6,rear,0.0,3.0,0.0,0.0,loading,False,safe_idle,False,10.1,rocky,low,False,0.0,1747.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.79
SE01333,2026-08-16T02:28:03,S003630,OP1022,EXC001,11.3,front,0.071,2.4,0.0,0.0,open,False,safe_idle,False,3.3,soft,high,False,0.21,99.0,high,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.806
SE01334,2026-10-14T05:50:05,S004576,OP1009,EXC006,17.8,left,0.0,7.4,0.0,0.0,open,False,traveling,False,2.4,soft,medium,False,0.0,2212.0,low,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.834
SE01335,2026-10-16T14:13:40,S004614,OP1002,EXC005,14.6,front,0.416,2.6,0.0,0.484,loading,True,digging,False,11.3,wet,medium,False,0.61,2145.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.81
SE01336,2026-05-18T01:04:59,S002189,OP1001,EXC005,19.6,rear,0.018,2.1,0.0,0.0,open,False,safe_idle,False,1.4,paved,high,False,0.0,2773.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.798
SE01337,2026-03-19T02:05:40,S001230,OP1011,EXC008,22.4,front,0.007,6.9,0.0,0.0,closed,False,traveling,False,10.1,rocky,low,False,0.24,2544.0,low,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.835
SE01338,2026-08-13T18:49:16,S003593,OP1016,EXC002,12.0,left,1.859,0.7,17.3,0.968,closed,True,swinging,True,11.3,wet,medium,False,0.81,1886.0,low,day,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.966
SE01339,2026-10-16T13:11:52,S004613,OP1018,EXC001,51.4,right,0.085,8.8,0.0,0.0,open,False,traveling,False,14.9,soft,medium,False,0.19,3452.0,low,day,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.933
SE01340,2026-03-18T13:19:34,S001221,OP1008,EXC010,13.8,right,0.388,0.2,0.0,0.868,loading,True,digging,False,14.1,rocky,high,False,1.3,1929.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.843
SE01341,2026-05-01T12:52:36,S001925,OP1003,EXC002,12.8,right,0.162,1.9,0.0,0.0,closed,False,safe_idle,False,10.1,rocky,low,False,0.0,1785.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.791
SE01342,2026-08-18T06:51:33,S003665,OP1030,EXC001,157.9,front,0.0,11.0,0.0,0.0,closed,False,traveling,False,2.4,soft,medium,False,0.19,1592.0,low,day,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.872
SE01343,2026-08-05T17:58:55,S003464,OP1006,EXC002,10.4,front,0.365,1.4,0.0,0.616,closed,True,digging,False,1.4,paved,high,False,0.5,4424.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.812
SE01344,2026-02-26T01:20:48,S000893,OP1024,EXC009,24.8,rear,0.173,13.6,0.0,0.0,loading,False,traveling,False,2.4,soft,medium,False,0.0,1775.0,low,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.754
SE01345,2026-10-04T08:22:03,S004418,OP1006,EXC001,121.8,left,0.053,12.1,0.0,0.0,closed,False,traveling,False,8.6,soft,medium,False,0.03,4735.0,low,day,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.943
SE01346,2026-04-01T11:01:26,S001444,OP1005,EXC005,11.2,left,0.05,2.5,0.0,0.0,closed,False,safe_idle,False,9.0,paved,low,False,0.0,3685.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.82
SE01347,2026-01-28T16:53:32,S000438,OP1019,EXC005,11.8,front,0.994,0.0,17.0,0.688,closed,True,swinging,True,14.1,rocky,high,False,0.0,463.0,medium,day,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.913
SE01348,2026-02-03T12:46:02,S000533,OP1030,EXC010,13.0,rear,0.0,3.0,0.0,0.0,open,False,safe_idle,False,11.8,wet,high,False,0.0,3026.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.757
SE01349,2026-09-11T17:56:01,S004056,OP1027,EXC001,17.7,front,0.0,0.1,0.0,0.0,loading,False,safe_idle,False,9.0,paved,low,False,0.81,3407.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.805
SE01350,2026-05-07T05:02:21,S002016,OP1005,EXC001,14.0,left,0.044,2.4,0.0,0.0,open,False,safe_idle,False,9.0,paved,low,True,0.28,552.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.816
SE01351,2026-02-16T13:26:10,S000741,OP1006,EXC007,60.5,rear,0.0,6.4,0.0,0.0,closed,False,traveling,False,11.3,wet,medium,False,0.22,1298.0,low,day,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.875
SE01352,2026-02-03T02:43:52,S000526,OP1030,EXC007,9.7,left,1.873,1.6,63.6,0.673,loading,True,swinging,True,14.9,soft,medium,False,0.01,1518.0,low,night,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.983
SE01353,2026-05-22T00:27:02,S002253,OP1013,EXC006,8.8,rear,0.0,0.9,0.0,0.0,loading,False,safe_idle,False,10.1,rocky,low,True,0.0,516.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.778
