session_id,task_id,operator_id,machine_id,start_timestamp,end_timestamp,task_type,task_phase,workload,target_output,priority,machine_condition,attachment_type,engine_hours,engine_load_pct,load_cycles,soil_material,soil_moisture_pct,soil_hardness_index,site_slope_deg,surface_type,congestion_level,travel_distance_km,rain_mm,temperature_c,heat_index_c,visibility_m,dust_level,day_night,shift_elapsed_min,operator_cumulative_hours,recent_idle_ratio,recent_load_ratio,recent_incident_count,actual_task_duration_min,actual_fuel_used_l,actual_idle_time_min,actual_cycle_count,data_source,synthetic_flag,data_quality_confidence
S003902,T00192,OP1010,EXC005,2026-09-02T02:18:25,2026-09-02T03:08:27,loading,active,medium,23.5,5,poor,blade,4290.0,61.0,38,gravel,44.4,0.382,3.3,soft,high,3.05,0.0,38.2,38.2,3814.0,low,night,0.0,23314.5,0.1862,0.5858,1,50.04,6.65,10.25,38,synthetic,True,0.85
S003903,T00954,OP1012,EXC005,2026-09-02T03:52:40,2026-09-02T05:54:17,excavation,active,heavy,123.4,3,poor,blade,4290.0,88.5,126,rock,16.5,0.88,2.4,soft,medium,4.3,0.0,37.0,37.0,4255.0,low,night,0.0,18145.3,0.1418,0.7788,0,121.63,43.22,17.44,126,synthetic,True,0.85
S003904,T01017,OP1011,EXC003,2026-09-02T05:06:59,2026-09-02T06:23:42,stockpiling,active,medium,269.8,2,poor,grapple,4055.0,62.5,97,gravel,64.1,0.575,8.6,soft,medium,1.94,0.0,20.4,20.4,383.0,medium,night,0.0,33634.6,0.1364,0.5441,1,76.71,19.62,10.85,97,synthetic,True,0.85
S003905,T01123,OP1030,EXC007,2026-09-02T06:39:14,2026-09-02T07:15:17,hauling,setup,light,30.3,2,poor,bucket,3915.0,39.4,23,rock,16.5,0.88,2.4,soft,medium,0.34,0.0,22.1,22.1,1119.0,low,day,39.0,20737.7,0.2819,0.2138,1,36.05,6.15,9.27,23,synthetic,True,0.85
S003906,T01096,OP1020,EXC009,2026-09-02T08:26:17,2026-09-02T09:20:23,grading,active,medium,895.6,5,good,bucket,4810.0,53.5,58,rock,16.5,0.88,2.4,soft,medium,4.28,0.0,21.0,21.0,1059.0,low,day,146.0,22638.6,0.0693,0.7159,1,54.1,11.01,4.44,58,synthetic,True,0.85
S003907,T01254,OP1009,EXC004,2026-09-02T09:59:01,2026-09-02T10:56:06,loading,active,medium,39.5,3,good,bucket,3790.0,65.0,71,rock,42.1,0.735,1.4,paved,high,1.09,0.0,39.9,39.9,3224.0,low,day,239.0,26462.6,0.1583,0.5452,1,57.09,5.82,9.31,71,synthetic,True,0.85
S003908,T00802,OP1001,EXC003,2026-09-02T11:24:16,2026-09-02T12:01:11,grading,active,light,119.8,1,poor,grapple,4055.0,44.0,24,sand,79.3,0.142,9.0,paved,low,1.37,0.0,18.2,18.2,3103.0,low,day,324.0,28361.6,0.0621,0.3245,1,36.91,6.07,2.23,24,synthetic,True,0.85
S003909,T01032,OP1003,EXC008,2026-09-02T12:35:45,2026-09-02T13:18:55,loading,wrap_up,heavy,93.5,2,good,bucket,4805.0,82.5,54,sand,79.3,0.142,9.0,paved,low,2.58,0.0,35.0,35.0,3882.0,low,day,395.0,18004.5,0.0274,0.9252,1,43.18,11.1,0.86,54,synthetic,True,0.85
S003910,T00855,OP1020,EXC006,2026-09-02T13:57:55,2026-09-02T15:07:15,excavation,active,light,67.5,3,poor,blade,3970.0,40.0,70,rock,16.5,0.88,2.4,soft,medium,1.82,0.0,39.8,39.8,4776.0,low,day,477.0,22591.6,0.1116,0.229,0,69.34,10.03,6.95,70,synthetic,True,0.85
S003911,T00395,OP1012,EXC010,2026-09-02T15:48:20,2026-09-02T16:35:00,loading,active,medium,81.8,2,good,grapple,5000.0,68.9,50,gravel,64.1,0.575,8.6,soft,medium,4.12,0.0,25.5,25.5,2002.0,low,day,588.0,18195.0,0.0748,0.5884,0,46.67,7.77,3.96,50,synthetic,True,0.85
S003912,T00366,OP1010,EXC001,2026-09-02T16:34:27,2026-09-02T17:39:35,trenching,active,light,90.7,4,good,grapple,3905.0,37.2,50,rock,16.5,0.88,2.4,soft,medium,4.25,0.0,23.2,23.2,225.0,medium,day,634.0,23292.4,0.1647,0.3008,0,65.14,5.76,10.0,50,synthetic,True,0.85
S003913,T00465,OP1028,EXC008,2026-09-02T18:07:31,2026-09-02T18:48:03,trenching,active,light,166.1,2,good,blade,4805.0,43.7,26,sand,79.3,0.142,9.0,paved,low,4.56,0.0,30.2,30.2,3157.0,low,day,727.0,17915.4,0.1608,0.2771,0,40.53,6.67,6.08,26,synthetic,True,0.85
S003914,T01012,OP1003,EXC003,2026-09-02T20:12:15,2026-09-02T20:56:31,grading,active,light,332.3,1,poor,bucket,4055.0,43.2,56,mixed,71.5,0.761,10.1,rocky,low,0.15,0.0,26.8,26.8,2744.0,low,night,852.0,17968.3,0.0453,0.2766,0,44.27,9.01,2.0,56,synthetic,True,0.85
S003915,T01107,OP1007,EXC008,2026-09-02T21:29:36,2026-09-02T21:59:01,loading,active,light,48.3,2,good,ripper,4805.0,37.6,22,rock,16.5,0.88,2.4,soft,medium,2.54,0.0,22.8,22.8,2993.0,low,night,929.0,20952.6,0.2326,0.3388,1,29.43,3.66,6.96,22,synthetic,True,0.85
S003916,T00494,OP1028,EXC006,2026-09-02T23:11:33,2026-09-03T01:20:27,excavation,active,heavy,444.1,5,poor,blade,3970.0,83.8,86,rock,16.5,0.88,2.4,soft,medium,2.17,0.0,38.5,38.5,3726.0,low,night,1031.0,17992.7,0.1491,0.8558,0,128.9,64.0,18.99,86,synthetic,True,0.85
S003917,T00820,OP1026,EXC009,2026-09-03T00:03:16,2026-09-03T00:56:03,loading,active,medium,28.5,5,good,grapple,4810.0,59.6,59,rock,42.1,0.735,1.4,paved,high,3.21,0.0,27.4,27.4,2628.0,low,night,0.0,20101.4,0.2133,0.5573,0,52.79,11.14,11.38,59,synthetic,True,0.85
S003918,T00390,OP1003,EXC010,2026-09-03T02:18:36,2026-09-03T04:17:05,loading,active,heavy,71.7,5,good,ripper,5000.0,85.5,154,rock,28.3,0.906,14.1,rocky,high,2.17,0.0,24.1,24.1,1053.0,low,night,0.0,17892.3,0.0571,0.7874,2,118.49,49.01,7.31,154,synthetic,True,0.85
S003919,T01196,OP1030,EXC004,2026-09-03T03:45:42,2026-09-03T05:22:26,excavation,active,medium,99.2,5,good,grapple,3790.0,65.5,64,rock,28.3,0.906,14.1,rocky,high,1.55,0.0,22.2,22.2,3590.0,low,night,0.0,20880.0,0.3355,0.5193,1,96.73,21.36,28.95,64,synthetic,True,0.85
S003920,T01235,OP1014,EXC008,2026-09-03T04:44:33,2026-09-03T05:46:41,grading,setup,medium,183.6,2,good,blade,4805.0,71.1,66,gravel,44.4,0.382,3.3,soft,high,3.66,0.0,33.8,33.8,2274.0,low,night,0.0,34439.6,0.0817,0.6109,1,62.13,8.12,5.55,66,synthetic,True,0.85
S003921,T01483,OP1007,EXC008,2026-09-03T06:32:22,2026-09-03T08:46:47,trenching,wrap_up,medium,125.9,1,good,bucket,4805.0,58.8,103,mixed,35.7,0.409,11.8,wet,high,1.08,0.0,38.1,38.1,2075.0,low,day,32.0,20978.9,0.3073,0.6069,0,134.41,21.03,40.66,103,synthetic,True,0.85
S003922,T00439,OP1008,EXC006,2026-09-03T08:22:21,2026-09-03T08:57:16,hauling,active,medium,19.2,3,poor,ripper,3970.0,58.6,36,sand,79.3,0.142,9.0,paved,low,1.78,0.0,38.5,38.5,2318.0,low,day,142.0,25622.3,0.1224,0.5359,2,34.93,6.12,4.33,36,synthetic,True,0.85
S003923,T00239,OP1017,EXC005,2026-09-03T09:50:52,2026-09-03T11:07:45,stockpiling,setup,heavy,294.8,4,poor,bucket,4290.0,87.5,60,sand,79.3,0.142,9.0,paved,low,2.38,0.0,28.9,28.9,3172.0,low,day,230.0,19270.2,0.1616,0.8456,1,76.89,18.49,12.37,60,synthetic,True,0.85
S003924,T01188,OP1001,EXC008,2026-09-03T11:16:40,2026-09-03T12:02:33,loading,setup,heavy,11.0,5,good,hammer,4805.0,79.0,33,gravel,64.1,0.575,8.6,soft,medium,0.85,0.0,24.7,24.7,1600.0,low,day,316.0,28373.7,0.1277,0.8023,1,45.9,13.04,6.15,33,synthetic,True,0.85
S003925,T01099,OP1028,EXC009,2026-09-03T12:22:58,2026-09-03T14:01:48,trenching,wrap_up,medium,102.0,1,good,bucket,4810.0,56.5,67,rock,18.0,0.794,14.9,soft,medium,4.25,0.0,31.9,31.9,1918.0,low,day,382.0,17922.6,0.1314,0.6443,2,98.82,32.87,14.35,67,synthetic,True,0.85
S003926,T01098,OP1006,EXC008,2026-09-03T14:06:53,2026-09-03T15:04:46,hauling,setup,heavy,27.2,4,good,blade,4805.0,75.1,50,rock,21.9,0.872,11.3,wet,medium,1.95,0.0,25.6,25.6,1195.0,low,day,486.0,23624.6,0.1511,0.8094,0,57.9,12.47,9.25,50,synthetic,True,0.85
S003927,T01221,OP1028,EXC004,2026-09-03T15:07:49,2026-09-03T16:43:02,trenching,active,medium,183.4,5,good,ripper,3790.0,63.5,62,gravel,64.1,0.575,8.6,soft,medium,3.2,0.0,16.8,16.8,3258.0,low,day,547.0,17974.0,0.173,0.5962,0,95.2,26.83,15.61,62,synthetic,True,0.85
S003928,T01463,OP1023,EXC006,2026-09-03T16:52:41,2026-09-03T18:26:13,hauling,wrap_up,heavy,48.6,1,poor,grapple,3970.0,86.7,64,rock,16.5,0.88,2.4,soft,medium,3.2,0.0,26.0,26.0,1256.0,low,day,652.0,3523.3,0.1775,0.8912,1,93.53,24.46,15.04,64,synthetic,True,0.85
S003929,T00710,OP1008,EXC009,2026-09-03T18:07:58,2026-09-03T18:37:29,hauling,active,light,6.7,3,good,bucket,4810.0,37.2,31,rock,42.1,0.735,1.4,paved,high,4.66,0.0,29.8,29.8,4869.0,low,day,727.0,25628.8,0.1613,0.3478,0,29.51,3.41,4.76,31,synthetic,True,0.85
S003930,T00937,OP1027,EXC005,2026-09-03T19:55:53,2026-09-03T21:40:59,loading,active,heavy,91.4,4,poor,grapple,4290.0,87.9,63,mixed,71.5,0.761,10.1,rocky,low,4.74,0.0,29.7,29.7,504.0,low,night,835.0,6609.8,0.1851,0.8576,2,105.11,57.89,20.52,63,synthetic,True,0.85
S003931,T01145,OP1021,EXC010,2026-09-03T21:09:41,2026-09-03T22:07:40,excavation,setup,light,435.7,1,good,grapple,5000.0,44.3,61,rock,16.5,0.88,2.4,soft,medium,4.24,0.0,31.9,31.9,1955.0,low,night,909.0,4334.7,0.1779,0.3218,0,57.98,10.3,11.28,61,synthetic,True,0.85
S003932,T00242,OP1024,EXC006,2026-09-03T23:02:59,2026-09-04T00:40:37,hauling,active,heavy,19.4,2,poor,bucket,3970.0,80.8,146,rock,18.0,0.794,14.9,soft,medium,4.7,0.0,16.7,16.7,3069.0,low,night,1022.0,23940.4,0.2215,0.8856,2,97.63,49.15,22.12,146,synthetic,True,0.85
S003933,T01262,OP1010,EXC004,2026-09-04T00:16:11,2026-09-04T01:11:29,hauling,wrap_up,heavy,21.5,5,good,ripper,3790.0,80.5,45,rock,16.5,0.88,2.4,soft,medium,3.76,0.0,36.8,36.8,4322.0,low,night,0.0,23292.2,0.1284,0.8045,0,55.3,9.03,7.02,45,synthetic,True,0.85
S003934,T01445,OP1025,EXC008,2026-09-04T01:46:45,2026-09-04T03:22:40,excavation,active,medium,242.4,3,good,bucket,4805.0,63.8,96,rock,21.9,0.872,11.3,wet,medium,1.58,0.0,15.2,15.2,1566.0,low,night,0.0,14484.7,0.1358,0.6207,2,95.91,16.08,12.93,96,synthetic,True,0.85
S003935,T01111,OP1021,EXC008,2026-09-04T03:59:43,2026-09-04T04:53:08,excavation,active,light,115.8,2,good,ripper,4805.0,41.0,54,gravel,64.1,0.575,8.6,soft,medium,3.78,0.0,18.6,18.6,4776.0,low,night,0.0,4292.8,0.2148,0.2983,2,53.41,9.57,11.41,54,synthetic,True,0.85
S003936,T01472,OP1021,EXC002,2026-09-04T05:03:18,2026-09-04T06:35:25,stockpiling,active,medium,171.2,4,fair,blade,3950.0,65.3,99,rock,18.0,0.794,14.9,soft,medium,3.64,0.0,18.0,18.0,1289.0,low,night,0.0,4159.2,0.2113,0.6113,0,92.12,31.17,19.05,99,synthetic,True,0.85
S003937,T00900,OP1016,EXC004,2026-09-04T06:13:28,2026-09-04T07:23:01,loading,active,medium,66.3,1,good,hammer,3790.0,64.9,93,rock,28.3,0.906,14.1,rocky,high,0.81,0.0,39.5,39.5,4629.0,low,day,13.0,22436.6,0.2557,0.6314,2,69.55,13.85,18.82,93,synthetic,True,0.85
S003938,T00020,OP1012,EXC005,2026-09-04T08:16:20,2026-09-04T10:24:25,trenching,setup,medium,30.9,1,poor,hammer,4290.0,69.3,133,gravel,44.4,0.382,3.3,soft,high,1.11,0.0,17.4,17.4,661.0,low,day,136.0,18195.6,0.105,0.6047,1,128.1,28.72,12.01,133,synthetic,True,0.85
S003939,T01354,OP1026,EXC010,2026-09-04T09:32:59,2026-09-04T10:16:15,grading,active,medium,146.3,2,good,blade,5000.0,66.8,49,sand,79.3,0.142,9.0,paved,low,2.29,0.0,36.0,36.0,3783.0,low,day,212.0,20015.9,0.1303,0.6095,0,43.27,8.58,5.93,49,synthetic,True,0.85
S003940,T00903,OP1017,EXC009,2026-09-04T11:01:14,2026-09-04T11:32:45,hauling,active,medium,22.9,5,good,bucket,4810.0,66.5,26,rock,16.5,0.88,2.4,soft,medium,0.71,0.0,19.4,19.4,4772.0,low,day,301.0,19267.6,0.1972,0.7386,2,31.53,3.5,6.25,26,synthetic,True,0.85
S003941,T00323,OP1028,EXC010,2026-09-04T12:43:15,2026-09-04T13:44:18,stockpiling,active,heavy,210.5,2,good,ripper,5000.0,88.3,42,mixed,71.5,0.761,10.1,rocky,low,4.44,0.0,21.3,21.3,3320.0,low,day,403.0,17956.6,0.1615,0.8125,1,61.05,26.24,9.13,42,synthetic,True,0.85
S003942,T01056,OP1011,EXC004,2026-09-04T13:39:28,2026-09-04T14:38:30,trenching,active,light,173.9,4,good,bucket,3790.0,46.3,75,rock,16.5,0.88,2.4,soft,medium,0.91,0.0,25.4,25.4,1441.0,low,day,459.0,33522.3,0.136,0.2962,1,59.04,7.03,8.0,75,synthetic,True,0.85
S003943,T01151,OP1027,EXC008,2026-09-04T15:28:46,2026-09-04T17:01:00,trenching,active,light,63.5,3,good,bucket,4805.0,42.2,57,rock,42.1,0.735,1.4,paved,high,0.9,0.0,24.1,24.1,1025.0,low,day,568.0,6607.8,0.3224,0.2905,1,92.23,11.57,29.55,57,synthetic,True,0.85
S003944,T00848,OP1009,EXC008,2026-09-04T17:19:57,2026-09-04T17:49:10,loading,active,light,35.6,3,good,bucket,4805.0,31.6,39,sand,79.3,0.142,9.0,paved,low,0.38,2.7,26.3,28.3,3110.0,low,day,679.0,26422.1,0.1135,0.2635,0,29.2,1.86,3.47,39,synthetic,True,0.85
S003945,T01284,OP1022,EXC006,2026-09-04T18:53:53,2026-09-04T20:37:21,grading,setup,light,672.2,4,poor,blade,3970.0,42.7,64,mixed,35.7,0.409,11.8,wet,high,4.65,0.0,35.2,35.2,501.0,low,day,773.0,3649.0,0.2538,0.3173,2,103.46,17.64,26.4,64,synthetic,True,0.85
S003946,T00400,OP1029,EXC007,2026-09-04T20:01:33,2026-09-04T21:09:11,grading,active,medium,767.5,4,poor,hammer,3915.0,56.8,79,gravel,64.1,0.575,8.6,soft,medium,2.76,0.0,30.4,30.4,1701.0,low,night,841.0,28385.9,0.1513,0.647,2,67.64,26.62,11.07,79,synthetic,True,0.85
S003947,T01424,OP1014,EXC009,2026-09-04T21:38:06,2026-09-04T22:40:46,grading,wrap_up,medium,813.3,3,good,grapple,4810.0,61.5,65,mixed,71.5,0.761,10.1,rocky,low,0.97,1.9,18.9,20.9,4427.0,low,night,938.0,34554.2,0.081,0.6463,1,62.67,8.66,5.71,65,synthetic,True,0.85
S003948,T00393,OP1007,EXC006,2026-09-04T22:37:56,2026-09-04T23:38:01,stockpiling,setup,light,50.2,4,poor,blade,3970.0,46.2,47,rock,18.0,0.794,14.9,soft,medium,4.07,0.0,24.5,24.5,2612.0,low,night,997.0,21067.9,0.2199,0.3049,2,60.08,13.2,12.91,47,synthetic,True,0.85
S003949,T00302,OP1024,EXC007,2026-09-05T00:07:39,2026-09-05T00:54:05,hauling,active,medium,11.9,2,poor,grapple,3915.0,70.9,69,mixed,71.5,0.761,10.1,rocky,low,0.52,0.0,15.6,15.6,364.0,medium,night,0.0,23854.4,0.1575,0.6114,2,46.43,12.84,6.83,69,synthetic,True,0.85
S003950,T01215,OP1027,EXC005,2026-09-05T01:48:25,2026-09-05T03:49:57,grading,active,light,468.0,1,poor,bucket,4290.0,36.8,73,rock,28.3,0.906,14.1,rocky,high,1.07,0.0,19.8,19.8,574.0,low,night,0.0,6592.4,0.3944,0.3396,1,121.54,31.3,46.24,73,synthetic,True,0.85
S003951,T00550,OP1030,EXC006,2026-09-05T03:45:31,2026-09-05T04:23:17,hauling,active,light,10.1,5,poor,ripper,3970.0,38.2,25,gravel,44.4,0.382,3.3,soft,high,3.16,0.0,21.3,21.3,4941.0,low,night,0.0,20851.5,0.3189,0.2449,2,37.77,6.46,12.09,25,synthetic,True,0.85
S003952,T00117,OP1007,EXC002,2026-09-05T05:08:32,2026-09-05T06:25:52,stockpiling,active,medium,39.5,2,fair,bucket,3950.0,68.4,57,mixed,35.7,0.409,11.8,wet,high,3.23,0.0,31.8,31.8,818.0,low,night,0.0,20899.9,0.2717,0.5422,1,77.34,16.06,20.14,57,synthetic,True,0.85
S003953,T00302,OP1021,EXC008,2026-09-05T06:55:57,2026-09-05T07:44:47,hauling,active,medium,11.9,2,good,blade,4805.0,58.9,52,mixed,71.5,0.761,10.1,rocky,low,0.52,0.0,30.5,30.5,703.0,low,day,55.0,4263.5,0.1323,0.6251,0,48.85,12.4,6.75,52,synthetic,True,0.85
S003954,T00683,OP1015,EXC010,2026-09-05T08:02:13,2026-09-05T08:43:13,loading,active,light,43.9,1,good,grapple,5000.0,41.8,28,rock,21.9,0.872,11.3,wet,medium,3.63,1.88,36.6,38.6,633.0,low,day,122.0,19646.0,0.056,0.3509,2,40.99,7.28,2.41,28,synthetic,True,0.85
S003955,T01394,OP1027,EXC008,2026-09-05T09:09:41,2026-09-05T11:13:52,excavation,active,medium,133.5,3,good,bucket,4805.0,55.3,75,mixed,35.7,0.409,11.8,wet,high,4.57,0.0,16.5,16.5,4845.0,low,day,189.0,6559.1,0.3437,0.5585,2,124.18,29.52,42.6,75,synthetic,True,0.85
S003956,T01109,OP1008,EXC008,2026-09-05T10:39:48,2026-09-05T11:27:17,excavation,active,medium,131.8,2,good,ripper,4805.0,60.9,49,sand,79.3,0.142,9.0,paved,low,3.93,0.0,18.9,18.9,1139.0,low,day,279.0,25720.3,0.1091,0.632,2,47.48,6.99,5.33,49,synthetic,True,0.85
S003957,T00157,OP1024,EXC004,2026-09-05T12:41:55,2026-09-05T13:40:56,stockpiling,active,medium,242.6,4,good,hammer,3790.0,69.2,91,rock,18.0,0.794,14.9,soft,medium,4.65,0.0,29.3,29.3,3831.0,low,day,401.0,23900.5,0.2189,0.5887,2,59.02,13.71,11.87,91,synthetic,True,0.85
S003958,T00525,OP1025,EXC001,2026-09-05T13:41:13,2026-09-05T14:40:32,grading,active,light,415.2,4,good,bucket,3905.0,38.2,57,rock,21.9,0.872,11.3,wet,medium,3.34,0.0,31.4,31.4,821.0,low,day,461.0,14495.2,0.1147,0.2633,2,59.32,8.23,7.71,57,synthetic,True,0.85
S003959,T01043,OP1001,EXC008,2026-09-05T15:54:26,2026-09-05T16:53:04,loading,active,heavy,78.0,1,good,ripper,4805.0,79.0,40,mixed,71.5,0.761,10.1,rocky,low,0.52,0.0,17.3,17.3,4018.0,low,day,594.0,28430.6,0.0953,0.8916,2,58.64,12.82,5.71,40,synthetic,True,0.85
S003960,T00733,OP1004,EXC004,2026-09-05T17:27:58,2026-09-05T19:13:35,trenching,active,heavy,89.0,1,good,grapple,3790.0,94.5,73,gravel,64.1,0.575,8.6,soft,medium,4.88,0.0,24.5,24.5,1325.0,low,day,687.0,24780.1,0.0917,0.7575,1,105.63,39.15,10.95,73,synthetic,True,0.85
S003961,T00545,OP1023,EXC005,2026-09-05T18:32:24,2026-09-05T22:10:25,loading,active,heavy,71.2,4,poor,blade,4290.0,82.0,156,rock,18.0,0.794,14.9,soft,medium,1.0,6.87,16.3,18.3,75.0,high,day,752.0,3571.9,0.1522,0.8642,2,218.02,62.46,31.43,156,synthetic,True,0.85
S003962,T01084,OP1012,EXC008,2026-09-05T19:54:32,2026-09-05T20:44:49,loading,active,medium,96.6,5,good,hammer,4805.0,59.8,53,mixed,71.5,0.761,10.1,rocky,low,3.83,0.0,36.7,36.7,1624.0,low,night,834.0,18129.2,0.1004,0.5593,1,50.29,11.21,5.22,53,synthetic,True,0.85
S003963,T01185,OP1027,EXC007,2026-09-05T21:41:17,2026-09-05T22:56:01,excavation,active,medium,478.3,5,poor,bucket,3915.0,68.3,46,sand,79.3,0.142,9.0,paved,low,4.2,0.0,31.0,31.0,1967.0,low,night,941.0,6585.8,0.232,0.6522,1,74.73,19.86,16.98,46,synthetic,True,0.85
S003964,T00824,OP1012,EXC010,2026-09-05T23:17:01,2026-09-06T00:42:56,excavation,wrap_up,medium,358.6,1,good,bucket,5000.0,61.6,89,rock,18.0,0.794,14.9,soft,medium,3.22,0.0,31.6,31.6,1241.0,low,night,1037.0,18120.4,0.1173,0.5992,1,85.91,17.88,10.21,89,synthetic,True,0.85
S003965,T01390,OP1020,EXC007,2026-09-06T00:03:43,2026-09-06T01:35:17,grading,active,medium,970.1,4,poor,bucket,3915.0,66.4,95,rock,18.0,0.794,14.9,soft,medium,4.21,1.4,36.1,38.1,2542.0,low,night,0.0,22653.0,0.1358,0.6152,2,91.56,31.82,13.44,95,synthetic,True,0.85
S003966,T00759,OP1020,EXC002,2026-09-06T01:51:25,2026-09-06T02:36:11,stockpiling,active,light,222.5,5,fair,bucket,3950.0,42.7,48,mixed,35.7,0.409,11.8,wet,high,0.97,0.0,28.6,28.6,1679.0,low,night,0.0,22687.4,0.1614,0.3118,1,44.77,6.19,7.54,48,synthetic,True,0.85
S003967,T00163,OP1023,EXC009,2026-09-06T03:27:18,2026-09-06T04:29:34,excavation,setup,medium,105.8,2,good,bucket,4810.0,62.0,44,sand,79.3,0.142,9.0,paved,low,3.76,1.34,38.2,40.2,643.0,low,night,0.0,3577.1,0.1346,0.6671,1,62.27,7.75,8.12,44,synthetic,True,0.85
S003968,T00269,OP1015,EXC010,2026-09-06T04:52:35,2026-09-06T06:09:01,grading,active,heavy,371.6,4,good,hammer,5000.0,84.0,54,rock,16.5,0.88,2.4,soft,medium,3.58,0.0,28.3,28.3,857.0,low,night,0.0,19632.6,0.0801,0.7495,1,76.42,25.25,7.65,54,synthetic,True,0.85
S003969,T00827,OP1025,EXC005,2026-09-06T06:37:55,2026-09-06T09:06:56,hauling,active,heavy,12.7,3,poor,bucket,4290.0,82.4,147,rock,28.3,0.906,14.1,rocky,high,1.61,0.0,24.8,24.8,4426.0,low,day,37.0,14443.9,0.1762,0.8624,0,149.02,53.05,25.04,147,synthetic,True,0.85
S003970,T01203,OP1012,EXC010,2026-09-06T07:48:53,2026-09-06T09:56:13,trenching,active,medium,158.6,3,good,hammer,5000.0,69.1,131,rock,21.9,0.872,11.3,wet,medium,1.66,0.0,17.7,17.7,4445.0,low,day,108.0,18152.1,0.0819,0.5757,0,127.33,21.05,11.86,131,synthetic,True,0.85
S003971,T00396,OP1018,EXC002,2026-09-06T09:28:30,2026-09-06T11:29:07,stockpiling,active,heavy,178.7,5,fair,bucket,3950.0,90.2,69,mixed,35.7,0.409,11.8,wet,high,0.39,0.0,39.9,39.9,1911.0,low,day,208.0,18643.6,0.2332,0.7414,0,120.62,28.33,29.37,69,synthetic,True,0.85
S003972,T01277,OP1024,EXC001,2026-09-06T11:15:46,2026-09-06T11:47:17,hauling,wrap_up,medium,47.5,3,good,hammer,3905.0,61.7,47,mixed,71.5,0.761,10.1,rocky,low,3.6,0.0,18.3,18.3,1816.0,low,day,315.0,23899.2,0.1502,0.556,1,31.51,7.84,4.79,47,synthetic,True,0.85
S003973,T00943,OP1004,EXC008,2026-09-06T12:50:42,2026-09-06T13:50:56,loading,active,medium,72.9,3,good,blade,4805.0,69.7,41,rock,42.1,0.735,1.4,paved,high,0.82,0.0,26.7,26.7,242.0,medium,day,410.0,24682.2,0.1379,0.6011,2,60.23,12.11,8.87,41,synthetic,True,0.85
S003974,T00420,OP1030,EXC003,2026-09-06T13:43:27,2026-09-06T14:49:24,loading,active,medium,35.5,2,poor,grapple,4055.0,59.6,47,mixed,35.7,0.409,11.8,wet,high,3.45,0.0,25.8,25.8,3891.0,low,day,463.0,20897.9,0.3667,0.6184,0,65.95,18.18,24.33,47,synthetic,True,0.85
S003975,T00298,OP1024,EXC007,2026-09-06T15:24:09,2026-09-06T15:54:59,hauling,active,medium,29.7,3,poor,ripper,3915.0,69.3,45,sand,79.3,0.142,9.0,paved,low,2.25,0.0,15.4,15.4,1276.0,low,day,564.0,23775.4,0.1939,0.6199,1,30.83,6.62,6.23,45,synthetic,True,0.85
S003976,T01288,OP1009,EXC009,2026-09-06T17:27:11,2026-09-06T18:30:46,loading,active,medium,93.7,5,good,bucket,4810.0,66.4,80,rock,28.3,0.906,14.1,rocky,high,0.98,0.0,26.5,28.5,4822.0,low,day,687.0,26477.1,0.1475,0.6504,2,63.58,7.73,9.76,80,synthetic,True,0.85
S003977,T00310,OP1010,EXC002,2026-09-06T18:32:05,2026-09-06T20:28:26,grading,active,heavy,472.6,5,fair,bucket,3950.0,82.4,89,rock,18.0,0.794,14.9,soft,medium,0.1,0.0,20.3,20.3,672.0,low,day,752.0,23232.7,0.177,0.8479,0,116.36,22.43,21.15,89,synthetic,True,0.85
S003978,T00831,OP1020,EXC008,2026-09-06T20:23:39,2026-09-06T21:39:48,excavation,active,medium,176.1,2,good,ripper,4805.0,70.3,79,gravel,44.4,0.382,3.3,soft,high,0.19,0.0,34.1,34.1,2856.0,low,night,863.0,22696.5,0.1964,0.5932,1,76.14,12.04,15.23,79,synthetic,True,0.85
S003979,T00856,OP1007,EXC006,2026-09-06T21:04:14,2026-09-06T21:55:25,hauling,setup,light,13.8,3,poor,blade,3970.0,36.1,38,mixed,35.7,0.409,11.8,wet,high,2.7,0.0,17.7,17.7,401.0,medium,night,904.0,20970.8,0.2694,0.3458,1,51.18,11.12,14.02,38,synthetic,True,0.85
S003980,T00001,OP1030,EXC003,2026-09-06T22:40:41,2026-09-06T23:09:02,loading,active,light,91.6,3,poor,bucket,4055.0,40.2,18,sand,79.3,0.142,9.0,paved,low,1.24,1.23,18.1,20.1,4324.0,low,night,1000.0,20896.6,0.187,0.3735,1,28.36,4.14,5.16,18,synthetic,True,0.85
S003981,T00806,OP1016,EXC006,2026-09-07T00:18:29,2026-09-07T01:00:42,hauling,wrap_up,medium,35.1,4,poor,ripper,3970.0,65.9,55,mixed,71.5,0.761,10.1,rocky,low,0.39,0.0,26.8,26.8,1645.0,low,night,0.0,22350.5,0.1935,0.603,1,42.22,8.3,8.08,55,synthetic,True,0.85
S003982,T00341,OP1008,EXC005,2026-09-07T01:49:31,2026-09-07T03:06:52,loading,active,medium,68.4,1,poor,ripper,4290.0,53.8,81,rock,42.1,0.735,1.4,paved,high,2.13,3.44,19.6,21.6,605.0,low,night,0.0,25642.7,0.1635,0.5985,1,77.34,14.27,12.18,81,synthetic,True,0.85
